week,start_date,mean_excess_5d,hit_rate_excess,n_picks
2024-10-15/2024-10-21,2024-10-17,-0.003881775547969979,0.0,1
2024-10-22/2024-10-28,2024-10-22,-0.013035005562934854,0.0,2
2024-10-29/2024-11-04,2024-10-29,0.00662817168206391,0.6,5
2024-11-05/2024-11-11,2024-11-05,-0.019221844212232497,0.0,2
2024-11-12/2024-11-18,2024-11-12,0.007410482546613362,1.0,2
2024-11-19/2024-11-25,2024-11-19,0.03409555807235254,1.0,1
2024-12-03/2024-12-09,2024-12-04,-0.0024472572271242443,0.5,2
2024-12-10/2024-12-16,2024-12-10,-0.08104860947607845,0.0,2
2024-12-17/2024-12-23,2024-12-17,0.011726752960123377,0.5,2
2024-12-24/2024-12-30,2024-12-24,-0.001210114307343746,0.0,1
2024-12-31/2025-01-06,2025-01-02,0.008935481725314368,0.6666666666666666,3
2025-01-07/2025-01-13,2025-01-07,-0.01727975348948907,0.0,1
2025-01-14/2025-01-20,2025-01-14,-0.0038095834710830667,0.5,2
2025-01-21/2025-01-27,2025-01-21,0.0389277418109395,1.0,2
2025-01-28/2025-02-03,2025-01-29,0.005130502183607,1.0,1
2025-02-04/2025-02-10,2025-02-04,-0.021788449359281408,0.0,3
2025-02-11/2025-02-17,2025-02-11,0.006112433294972908,1.0,1
2025-02-18/2025-02-24,2025-02-19,0.017485478137471366,1.0,1
2025-02-25/2025-03-03,2025-02-25,-0.01403089556746866,0.4,5
2025-03-04/2025-03-10,2025-03-04,-0.021699121467876392,0.5,2
2025-03-11/2025-03-17,2025-03-11,0.0020553428287729326,0.6,5
2025-03-18/2025-03-24,2025-03-18,-0.054717432776633323,0.0,1
2025-03-25/2025-03-31,2025-03-25,0.00753687230555905,0.5,2
2025-04-01/2025-04-07,2025-04-01,-0.0004136217885064575,0.5,4
2025-04-08/2025-04-14,2025-04-08,-0.003726032862421991,0.4,5
2025-04-15/2025-04-21,2025-04-16,0.024230880237057308,0.8,5
2025-04-22/2025-04-28,2025-04-22,-0.035249072662444536,0.5,2
2025-05-06/2025-05-12,2025-05-06,-0.08066996257122372,0.0,1
2025-05-13/2025-05-19,2025-05-13,0.025595892368889112,1.0,3
2025-05-20/2025-05-26,2025-05-23,0.0002171744740270265,0.5,2
2025-06-10/2025-06-16,2025-06-10,-0.0016306015274586416,0.5,2
2025-06-17/2025-06-23,2025-06-17,-0.0013502473755092985,0.3333333333333333,3
2025-07-08/2025-07-14,2025-07-11,-0.025091017189726728,0.0,1
2025-07-22/2025-07-28,2025-07-24,-0.00907056734847563,0.3333333333333333,3
2025-07-29/2025-08-04,2025-07-29,-0.012382271488591834,0.5,2
2025-08-05/2025-08-11,2025-08-05,-0.037363272601756814,0.5,2
2025-08-12/2025-08-18,2025-08-12,0.03221041572278194,1.0,1
2025-08-19/2025-08-25,2025-08-19,0.016053956632568145,1.0,1
2025-08-26/2025-09-01,2025-08-26,0.037495088175470204,1.0,1
2025-09-09/2025-09-15,2025-09-15,-0.005926963954071329,0.0,1
2025-09-23/2025-09-29,2025-09-24,-0.004264797627697381,0.0,2
2025-10-07/2025-10-13,2025-10-07,0.001207693708567048,0.5,2
2025-10-14/2025-10-20,2025-10-14,0.007684134355364192,1.0,1
2025-10-21/2025-10-27,2025-10-23,0.0025700394403822546,1.0,1
2025-10-28/2025-11-03,2025-10-30,-0.0038893225979179658,0.0,1
2025-11-04/2025-11-10,2025-11-04,-0.00948149022268352,0.3333333333333333,3
2025-11-11/2025-11-17,2025-11-17,-0.0023205337163973994,0.3333333333333333,3
2025-11-18/2025-11-24,2025-11-18,0.022524833239670628,1.0,5
2025-12-02/2025-12-08,2025-12-04,-0.026004806096058486,0.0,1
2025-12-09/2025-12-15,2025-12-09,0.04606780534469135,1.0,1
2025-12-16/2025-12-22,2025-12-17,0.0044812932969006125,0.5,2
2025-12-23/2025-12-29,2025-12-23,0.11987135130391124,1.0,1
2025-12-30/2026-01-05,2026-01-05,0.012159079103138293,1.0,1
2026-01-06/2026-01-12,2026-01-06,0.047284770125347375,1.0,1
2026-01-13/2026-01-19,2026-01-13,-0.016706424353744566,0.4,5
2026-01-20/2026-01-26,2026-01-20,-0.020415162360904238,0.2,5
2026-01-27/2026-02-02,2026-01-27,0.013804604099119988,1.0,1
2026-02-03/2026-02-09,2026-02-03,-0.008711378531475134,0.5,2
